Exporter,Importer,Year,Quantity
Cuba,Tunisia,2000,14853
Cuba,United Kingdom,2000,233012
Cuba,United States of America,2000,1838641
Democratic Republic of Congo,Austria,2000,241817
Democratic Republic of Congo,Belgium,2000,671584
Democratic Republic of Congo,Bulgaria,2000,54057
Democratic Republic of Congo,Croatia,2000,66177
Democratic Republic of Congo,Cyprus,2000,13273
Democratic Republic of Congo,Czechia,2000,155632
Democratic Republic of Congo,Denmark,2000,196608
Democratic Republic of Congo,Estonia,2000,20199
Democratic Republic of Congo,Finland,2000,204496
Democratic Republic of Congo,France,2000,1254290
Democratic Republic of Congo,Germany,2000,2673061
Democratic Republic of Congo,Greece,2000,153515
Democratic Republic of Congo,Hungary,2000,151976
Democratic Republic of Congo,Ireland,2000,29818
Democratic Republic of Congo,Italy,2000,1214853
Democratic Republic of Congo,Latvia,2000,34820
Democratic Republic of Congo,Lithuania,2000,40976
Democratic Republic of Congo,Luxembourg,2000,44631
Democratic Republic of Congo,Malta,2000,1731
Democratic Republic of Congo,Netherlands,2000,570587
Democratic Republic of Congo,Poland,2000,495560
Democratic Republic of Congo,Portugal,2000,156017
Democratic Republic of Congo,Romania,2000,106191
Democratic Republic of Congo,Slovakia,2000,55019
Democratic Republic of Congo,Slovenia,2000,35974
Democratic Republic of Congo,Spain,2000,724872
Democratic Republic of Congo,Sweden,2000,258553
Democratic Republic of Congo,Japan,2000,1328932
Democratic Republic of Congo,Norway,2000,127352
Democratic Republic of Congo,Russian Federation,2000,363591
Democratic Republic of Congo,Switzerland,2000,225272
Democratic Republic of Congo,Tunisia,2000,36936
Democratic Republic of Congo,United Kingdom,2000,579436
Democratic Republic of Congo,United States of America,2000,4572194
Dominican Republic,Austria,2000,133387
Dominican Republic,Belgium,2000,370447
Dominican Republic,Bulgaria,2000,29818
Dominican Republic,Croatia,2000,36503
Dominican Republic,Cyprus,2000,7321
Dominican Republic,Czechia,2000,85846
Dominican Republic,Denmark,2000,108450
Dominican Republic,Estonia,2000,11142
Dominican Republic,Finland,2000,112800
Dominican Republic,France,2000,691868
Dominican Republic,Germany,2000,1474465
Dominican Republic,Greece,2000,84679
Dominican Republic,Hungary,2000,83830
Dominican Republic,Ireland,2000,16447
Dominican Republic,Italy,2000,670115
Dominican Republic,Latvia,2000,19206
Dominican Republic,Lithuania,2000,22602
Dominican Republic,Luxembourg,2000,24618
Dominican Republic,Malta,2000,955
Dominican Republic,Netherlands,2000,314737
Dominican Republic,Poland,2000,273352
Dominican Republic,Portugal,2000,86059
Dominican Republic,Romania,2000,58575
Dominican Republic,Slovakia,2000,30348
Dominican Republic,Slovenia,2000,19843
Dominican Republic,Spain,2000,399841
Dominican Republic,Sweden,2000,142619
Dominican Republic,Japan,2000,733041
Dominican Republic,Norway,2000,70247
Dominican Republic,Russian Federation,2000,200557
Dominican Republic,Switzerland,2000,124261
Dominican Republic,Tunisia,2000,20374
Dominican Republic,United Kingdom,2000,319618
Dominican Republic,United States of America,2000,2522029
Ecuador,Austria,2000,599808
Ecuador,Belgium,2000,1665815
Ecuador,Bulgaria,2000,134085
Ecuador,Croatia,2000,164147
Ecuador,Cyprus,2000,32925
Ecuador,Czechia,2000,386034
Ecuador,Denmark,2000,487672
Ecuador,Estonia,2000,50103
Ecuador,Finland,2000,507236
Ecuador,France,2000,3111174
Ecuador,Germany,2000,6630332
Ecuador,Greece,2000,380784
Ecuador,Hungary,2000,376967
Ecuador,Ireland,2000,73961
Ecuador,Italy,2000,3013354
Ecuador,Latvia,2000,86368
Ecuador,Lithuania,2000,101638
Ecuador,Luxembourg,2000,110704
Ecuador,Malta,2000,4294
Ecuador,Netherlands,2000,1415298
Ecuador,Poland,2000,1229201
Ecuador,Portugal,2000,386989
Ecuador,Romania,2000,263400
Ecuador,Slovakia,2000,136471
Ecuador,Slovenia,2000,89231
Ecuador,Spain,2000,1797992
Ecuador,Sweden,2000,641322
Ecuador,Japan,2000,3296318
Ecuador,Norway,2000,315889
Ecuador,Russian Federation,2000,901859
Ecuador,Switzerland,2000,558771
Ecuador,Tunisia,2000,91617
Ecuador,United Kingdom,2000,1437248
Ecuador,United States of America,2000,11340993
El Salvador,Austria,2000,2183231
El Salvador,Belgium,2000,6063373
El Salvador,Bulgaria,2000,488057
El Salvador,Croatia,2000,597479
El Salvador,Cyprus,2000,119843
El Salvador,Czechia,2000,1405118
El Salvador,Denmark,2000,1775069
El Salvador,Estonia,2000,182370
El Salvador,Finland,2000,1846280
El Salvador,France,2000,11324317
El Salvador,Germany,2000,24133647
El Salvador,Greece,2000,1386012
El Salvador,Hungary,2000,1372118
El Salvador,Ireland,2000,269213
El Salvador,Italy,2000,10968261
El Salvador,Latvia,2000,314371
El Salvador,Lithuania,2000,369950
El Salvador,Luxembourg,2000,402951
El Salvador,Malta,2000,15631
El Salvador,Netherlands,2000,5151522
El Salvador,Poland,2000,4474148
El Salvador,Portugal,2000,1408592
El Salvador,Romania,2000,958745
El Salvador,Slovakia,2000,496741
El Salvador,Slovenia,2000,324792
El Salvador,Spain,2000,6544483
El Salvador,Sweden,2000,2334338
El Salvador,Japan,2000,11998218
El Salvador,Norway,2000,1149800
El Salvador,Russian Federation,2000,3282663
El Salvador,Switzerland,2000,2033861
El Salvador,Tunisia,2000,333476
El Salvador,United Kingdom,2000,5231418
El Salvador,United States of America,2000,41279912
Ethiopia,Austria,2000,1705623
Ethiopia,Belgium,2000,4736935
Ethiopia,Bulgaria,2000,381288
Ethiopia,Croatia,2000,466773
Ethiopia,Cyprus,2000,93626
Ethiopia,Czechia,2000,1097731
Ethiopia,Denmark,2000,1386751
Ethiopia,Estonia,2000,142474
Ethiopia,Finland,2000,1442384
Ethiopia,France,2000,8846983
Ethiopia,Germany,2000,18854114
Ethiopia,Greece,2000,1082805
Ethiopia,Hungary,2000,1071950
Ethiopia,Ireland,2000,210319
Ethiopia,Italy,2000,8568819
Ethiopia,Latvia,2000,245598
Ethiopia,Lithuania,2000,289019
Ethiopia,Luxembourg,2000,314800
Ethiopia,Malta,2000,12212
Ethiopia,Netherlands,2000,4024563
Ethiopia,Poland,2000,3495373
Ethiopia,Portugal,2000,1100445
Ethiopia,Romania,2000,749008
Ethiopia,Slovakia,2000,388073
Ethiopia,Slovenia,2000,253740
Ethiopia,Spain,2000,5112797
Ethiopia,Sweden,2000,1823673
Ethiopia,Japan,2000,9373460
Ethiopia,Norway,2000,898267
Ethiopia,Russian Federation,2000,2564540
Ethiopia,Switzerland,2000,1588929
Ethiopia,Tunisia,2000,260524
Ethiopia,United Kingdom,2000,4086981
Ethiopia,United States of America,2000,32249423
Gabon,Austria,2000,861
Gabon,Belgium,2000,2390
Gabon,Bulgaria,2000,192
Gabon,Croatia,2000,235
Gabon,Cyprus,2000,47
Gabon,Czechia,2000,554
Gabon,Denmark,2000,700
Gabon,Estonia,2000,71
Gabon,Finland,2000,728
Gabon,France,2000,4464
Gabon,Germany,2000,9513
Gabon,Greece,2000,546
Gabon,Hungary,2000,540
Gabon,Ireland,2000,106
Gabon,Italy,2000,4324
Gabon,Latvia,2000,123
Gabon,Lithuania,2000,145
Gabon,Luxembourg,2000,158
Gabon,Malta,2000,6
Gabon,Netherlands,2000,2031
Gabon,Poland,2000,1764
Gabon,Portugal,2000,556
Gabon,Romania,2000,377
Gabon,Slovakia,2000,195
Gabon,Slovenia,2000,128
Gabon,Spain,2000,2580
Gabon,Sweden,2000,921
Gabon,Japan,2000,4730
Gabon,Norway,2000,453
Gabon,Russian Federation,2000,1294
Gabon,Switzerland,2000,802
Gabon,Tunisia,2000,131
Gabon,United Kingdom,2000,2063
Gabon,United States of America,2000,16272
Ghana,Austria,2000,78311
Ghana,Belgium,2000,217488
Ghana,Bulgaria,2000,17506
Ghana,Croatia,2000,21431
Ghana,Cyprus,2000,4298
Ghana,Czechia,2000,50400
Ghana,Denmark,2000,63671
Ghana,Estonia,2000,6541
Ghana,Finland,2000,66225
Ghana,France,2000,406194
Ghana,Germany,2000,865654
Ghana,Greece,2000,49715
Ghana,Hungary,2000,49216
Ghana,Ireland,2000,9656
Ghana,Italy,2000,393423
Ghana,Latvia,2000,11276
Ghana,Lithuania,2000,13269
Ghana,Luxembourg,2000,14453
Ghana,Malta,2000,560
Ghana,Netherlands,2000,184781
Ghana,Poland,2000,160484
Ghana,Portugal,2000,50525
Ghana,Romania,2000,34389
Ghana,Slovakia,2000,17817
Ghana,Slovenia,2000,11650
Ghana,Spain,2000,234745
Ghana,Sweden,2000,83731
Ghana,Japan,2000,430366
Ghana,Norway,2000,41242
Ghana,Russian Federation,2000,117747
Ghana,Switzerland,2000,72953
Ghana,Tunisia,2000,11961
Ghana,United Kingdom,2000,187647
Ghana,United States of America,2000,1480675
Guatemala,Austria,2000,4175419
Guatemala,Belgium,2000,11596170
Guatemala,Bulgaria,2000,933406
Guatemala,Croatia,2000,1142676
Guatemala,Cyprus,2000,229199
Guatemala,Czechia,2000,2687281
Guatemala,Denmark,2000,3394812
Guatemala,Estonia,2000,348781
Guatemala,Finland,2000,3531003
Guatemala,France,2000,21657700
Guatemala,Germany,2000,46155480
Guatemala,Greece,2000,2650742
Guatemala,Hungary,2000,2624169
Guatemala,Ireland,2000,514868
Guatemala,Italy,2000,20976744
Guatemala,Latvia,2000,601233
Guatemala,Lithuania,2000,707529
Guatemala,Luxembourg,2000,770642
Guatemala,Malta,2000,29895
Guatemala,Netherlands,2000,9852261
Guatemala,Poland,2000,8556785
Guatemala,Portugal,2000,2693925
Guatemala,Romania,2000,1833596
Guatemala,Slovakia,2000,950015
Guatemala,Slovenia,2000,621164
Guatemala,Spain,2000,12516290
Guatemala,Sweden,2000,4464410
Guatemala,Japan,2000,22946532
Guatemala,Norway,2000,2198987
Guatemala,Russian Federation,2000,6278076
Guatemala,Switzerland,2000,3889750
Guatemala,Tunisia,2000,637772
Guatemala,United Kingdom,2000,10005060
Guatemala,United States of America,2000,78947628
Guinea,Austria,2000,251283
Guinea,Belgium,2000,697874
Guinea,Bulgaria,2000,56173
Guinea,Croatia,2000,68767
Guinea,Cyprus,2000,13793
Guinea,Czechia,2000,161724
Guinea,Denmark,2000,204304
Guinea,Estonia,2000,20990
Guinea,Finland,2000,212500
Guinea,France,2000,1303390
Guinea,Germany,2000,2777700
Guinea,Greece,2000,159525
Guinea,Hungary,2000,157926
Guinea,Ireland,2000,30985
Guinea,Italy,2000,1262410
Guinea,Latvia,2000,36183
Guinea,Lithuania,2000,42580
Guinea,Luxembourg,2000,46378
Guinea,Malta,2000,1799
Guinea,Netherlands,2000,592923
Guinea,Poland,2000,514959
Guinea,Portugal,2000,162124
Guinea,Romania,2000,110348
Guinea,Slovakia,2000,57173
Guinea,Slovenia,2000,37382
Guinea,Spain,2000,753248
Guinea,Sweden,2000,268675
Guinea,Japan,2000,1380954
Guinea,Norway,2000,132338
Guinea,Russian Federation,2000,377824
Guinea,Switzerland,2000,234090
Guinea,Tunisia,2000,38382
Guinea,United Kingdom,2000,602119
Guinea,United States of America,2000,4751177
Guyana,Austria,2000,861
Guyana,Belgium,2000,2390
Guyana,Bulgaria,2000,192
Guyana,Croatia,2000,235
Guyana,Cyprus,2000,47
Guyana,Czechia,2000,554
Guyana,Denmark,2000,700
Guyana,Estonia,2000,71
Guyana,Finland,2000,728
Guyana,France,2000,4464
Guyana,Germany,2000,9513
Guyana,Greece,2000,546
Guyana,Hungary,2000,540
Guyana,Ireland,2000,106
Guyana,Italy,2000,4324
Guyana,Latvia,2000,123
Guyana,Lithuania,2000,145
Guyana,Luxembourg,2000,158
Guyana,Malta,2000,6
Guyana,Netherlands,2000,2031
Guyana,Poland,2000,1764
Guyana,Portugal,2000,556
Guyana,Romania,2000,377
Guyana,Slovakia,2000,195
Guyana,Slovenia,2000,128
Guyana,Spain,2000,2580
Guyana,Sweden,2000,921
Guyana,Japan,2000,4730
Guyana,Norway,2000,453
Guyana,Russian Federation,2000,1294
Guyana,Switzerland,2000,802
Guyana,Tunisia,2000,131
Guyana,United Kingdom,2000,2063
Guyana,United States of America,2000,16272
Haiti,Austria,2000,62821
Haiti,Belgium,2000,174469
Haiti,Bulgaria,2000,14043
Haiti,Croatia,2000,17191
Haiti,Cyprus,2000,3448
Haiti,Czechia,2000,40431
Haiti,Denmark,2000,51077
Haiti,Estonia,2000,5247
Haiti,Finland,2000,53126
Haiti,France,2000,325848
Haiti,Germany,2000,694425
Haiti,Greece,2000,39881
Haiti,Hungary,2000,39481
Haiti,Ireland,2000,7746
Haiti,Italy,2000,315603
Haiti,Latvia,2000,9045
Haiti,Lithuania,2000,10645
Haiti,Luxembourg,2000,11594
Haiti,Malta,2000,449
Haiti,Netherlands,2000,148231
Haiti,Poland,2000,128740
Haiti,Portugal,2000,40531
Haiti,Romania,2000,27587
Haiti,Slovakia,2000,14293
Haiti,Slovenia,2000,9345
Haiti,Spain,2000,188312
Haiti,Sweden,2000,67169
Haiti,Japan,2000,345239
Haiti,Norway,2000,33084
Haiti,Russian Federation,2000,94456
Haiti,Switzerland,2000,58523
Haiti,Tunisia,2000,9595
Haiti,United Kingdom,2000,150530
Haiti,United States of America,2000,1187795
Honduras,Austria,2000,2477542
Honduras,Belgium,2000,6880745
Honduras,Bulgaria,2000,553849
Honduras,Croatia,2000,678022
Honduras,Cyprus,2000,135998
Honduras,Czechia,2000,1594535
Honduras,Denmark,2000,2014357
Honduras,Estonia,2000,206954
Honduras,Finland,2000,2095169
Honduras,France,2000,12850890
Honduras,Germany,2000,27386980
Honduras,Greece,2000,1572854
Honduras,Hungary,2000,1557086
Honduras,Ireland,2000,305504
Honduras,Italy,2000,12446836
Honduras,Latvia,2000,356750
Honduras,Lithuania,2000,419822
Honduras,Luxembourg,2000,457270
Honduras,Malta,2000,17738
Honduras,Netherlands,2000,5845973
Honduras,Poland,2000,5077284
Honduras,Portugal,2000,1598477
Honduras,Romania,2000,1087989
Honduras,Slovakia,2000,563704
Honduras,Slovenia,2000,368576
Honduras,Spain,2000,7426711
Honduras,Sweden,2000,2649018
Honduras,Japan,2000,13615636
Honduras,Norway,2000,1304798
Honduras,Russian Federation,2000,3725182
Honduras,Switzerland,2000,2308036
Honduras,Tunisia,2000,378431
Honduras,United Kingdom,2000,5936638
Honduras,United States of America,2000,46844646
India,Austria,2000,3639292
India,Belgium,2000,10107214
India,Bulgaria,2000,813556
India,Croatia,2000,995955
India,Cyprus,2000,199770
India,Czechia,2000,2342233
India,Denmark,2000,2958916
India,Estonia,2000,303998
India,Finland,2000,3077620
India,France,2000,18876837
India,Germany,2000,40229086
India,Greece,2000,2310385
India,Hungary,2000,2287224
India,Ireland,2000,448759
India,Italy,2000,18283317
India,Latvia,2000,524034
India,Lithuania,2000,616681
India,Luxembourg,2000,671691
India,Malta,2000,26056
India,Netherlands,2000,8587224
India,Poland,2000,7458088
India,Portugal,2000,2348024
India,Romania,2000,1598161
India,Slovakia,2000,828032
India,Slovenia,2000,541406
India,Spain,2000,10909190
India,Sweden,2000,3891177
India,Japan,2000,20000182
India,Norway,2000,1916635
India,Russian Federation,2000,5471967
India,Switzerland,2000,3390303
India,Tunisia,2000,555882
India,United Kingdom,2000,8720404
India,United States of America,2000,68810701
Indonesia,Austria,2000,4610860
Indonesia,Belgium,2000,12805499
Indonesia,Bulgaria,2000,1030749
Indonesia,Croatia,2000,1261842
Indonesia,Cyprus,2000,253102
Indonesia,Czechia,2000,2967530
Indonesia,Denmark,2000,3748845
Indonesia,Estonia,2000,385155
Indonesia,Finland,2000,3899240
Indonesia,France,2000,23916314
Indonesia,Germany,2000,50968892
Indonesia,Greece,2000,2927180
Indonesia,Hungary,2000,2897835
Indonesia,Ireland,2000,568562
Indonesia,Italy,2000,23164344
Indonesia,Latvia,2000,663934
Indonesia,Lithuania,2000,781315
Indonesia,Luxembourg,2000,851009
Indonesia,Malta,2000,33013
Indonesia,Netherlands,2000,10879722
Indonesia,Poland,2000,9449145
Indonesia,Portugal,2000,2974866
Indonesia,Romania,2000,2024816
Indonesia,Slovakia,2000,1049089
Indonesia,Slovenia,2000,685943
Indonesia,Spain,2000,13821575
Indonesia,Sweden,2000,4929989
Indonesia,Japan,2000,25339554
Indonesia,Norway,2000,2428312
Indonesia,Russian Federation,2000,6932797
Indonesia,Switzerland,2000,4295400
Indonesia,Tunisia,2000,704284
Indonesia,United Kingdom,2000,11048457
Indonesia,United States of America,2000,87180831
Jamaica,Austria,2000,24957
Jamaica,Belgium,2000,69310
Jamaica,Bulgaria,2000,5578
Jamaica,Croatia,2000,6829
Jamaica,Cyprus,2000,1369
Jamaica,Czechia,2000,16061
Jamaica,Denmark,2000,20291
Jamaica,Estonia,2000,2084
Jamaica,Finland,2000,21105
Jamaica,France,2000,129447
Jamaica,Germany,2000,275868
Jamaica,Greece,2000,15843
Jamaica,Hungary,2000,15684
Jamaica,Ireland,2000,3077
Jamaica,Italy,2000,125377
Jamaica,Latvia,2000,3593
Jamaica,Lithuania,2000,4228
Jamaica,Luxembourg,2000,4606
Jamaica,Malta,2000,178
Jamaica,Netherlands,2000,58887
Jamaica,Poland,2000,51144
Jamaica,Portugal,2000,16101
Jamaica,Romania,2000,10959
Jamaica,Slovakia,2000,5678
Jamaica,Slovenia,2000,3712
Jamaica,Spain,2000,74809
Jamaica,Sweden,2000,26684
Jamaica,Japan,2000,137150
Jamaica,Norway,2000,13143
Jamaica,Russian Federation,2000,37524
Jamaica,Switzerland,2000,23249
Jamaica,Tunisia,2000,3811
Jamaica,United Kingdom,2000,59800
Jamaica,United States of America,2000,471864
Kenya,Austria,2000,1142819
Kenya,Belgium,2000,3173890
Kenya,Bulgaria,2000,255474
Kenya,Croatia,2000,312752
Kenya,Cyprus,2000,62732
Kenya,Czechia,2000,735513
Kenya,Denmark,2000,929166
Kenya,Estonia,2000,95462
Kenya,Finland,2000,966441
Kenya,France,2000,5927747
Kenya,Germany,2000,12632828
Kenya,Greece,2000,725512
Kenya,Hungary,2000,718239
Kenya,Ireland,2000,140920
Kenya,Italy,2000,5741368
Kenya,Latvia,2000,164558
Kenya,Lithuania,2000,193651
Kenya,Luxembourg,2000,210925
Kenya,Malta,2000,8182
Kenya,Netherlands,2000,2696579
Kenya,Poland,2000,2342006
Kenya,Portugal,2000,737331
Kenya,Romania,2000,501858
Kenya,Slovakia,2000,260020
Kenya,Slovenia,2000,170013
Kenya,Spain,2000,3425729
Kenya,Sweden,2000,1221916
Kenya,Japan,2000,6280502
Kenya,Norway,2000,601866
Kenya,Russian Federation,2000,1718320
Kenya,Switzerland,2000,1064631
Kenya,Tunisia,2000,174559
Kenya,United Kingdom,2000,2738401
Kenya,United States of America,2000,21608090
Lao People's Democratic Republic,Austria,2000,219442
Lao People's Democratic Republic,Belgium,2000,609445
Lao People's Democratic Republic,Bulgaria,2000,49055
Lao People's Democratic Republic,Croatia,2000,60054
Lao People's Democratic Republic,Cyprus,2000,12045
Lao People's Democratic Republic,Czechia,2000,141232
Lao People's Democratic Republic,Denmark,2000,178417
Lao People's Democratic Republic,Estonia,2000,18330
Lao People's Democratic Republic,Finland,2000,185575
Lao People's Democratic Republic,France,2000,1138235
Lao People's Democratic Republic,Germany,2000,2425732
Lao People's Democratic Republic,Greece,2000,139311
Lao People's Democratic Republic,Hungary,2000,137914
Lao People's Democratic Republic,Ireland,2000,27059
Lao People's Democratic Republic,Italy,2000,1102447
Lao People's Democratic Republic,Latvia,2000,31598
Lao People's Democratic Republic,Lithuania,2000,37184
Lao People's Democratic Republic,Luxembourg,2000,40501
Lao People's Democratic Republic,Malta,2000,1571
Lao People's Democratic Republic,Netherlands,2000,517792
Lao People's Democratic Republic,Poland,2000,449708
Lao People's Democratic Republic,Portugal,2000,141581
Lao People's Democratic Republic,Romania,2000,96365
Lao People's Democratic Republic,Slovakia,2000,49928
Lao People's Democratic Republic,Slovenia,2000,32645
Lao People's Democratic Republic,Spain,2000,657802
Lao People's Democratic Republic,Sweden,2000,234630
Lao People's Democratic Republic,Japan,2000,1205970
Lao People's Democratic Republic,Norway,2000,115569
Lao People's Democratic Republic,Russian Federation,2000,329949
Lao People's Democratic Republic,Switzerland,2000,204429
Lao People's Democratic Republic,Tunisia,2000,33518
Lao People's Democratic Republic,United Kingdom,2000,525823
Lao People's Democratic Republic,United States of America,2000,4149144
Liberia,Austria,2000,3443
Liberia,Belgium,2000,9560
Liberia,Bulgaria,2000,769
Liberia,Croatia,2000,942
Liberia,Cyprus,2000,188
Liberia,Czechia,2000,2215
Liberia,Denmark,2000,2799
Liberia,Estonia,2000,287
Liberia,Finland,2000,2911
Liberia,France,2000,17855
Liberia,Germany,2000,38051
Liberia,Greece,2000,2185
Liberia,Hungary,2000,2163
Liberia,Ireland,2000,424
Liberia,Italy,2000,17294
Liberia,Latvia,2000,495
Liberia,Lithuania,2000,583
Liberia,Luxembourg,2000,635
Liberia,Malta,2000,24
Liberia,Netherlands,2000,8123
Liberia,Poland,2000,7055
Liberia,Portugal,2000,2221
Liberia,Romania,2000,1511
Liberia,Slovakia,2000,783
Liberia,Slovenia,2000,512
Liberia,Spain,2000,10319
Liberia,Sweden,2000,3681
Liberia,Japan,2000,18918
Liberia,Norway,2000,1812
Liberia,Russian Federation,2000,5176
Liberia,Switzerland,2000,3207
Liberia,Tunisia,2000,525
Liberia,United Kingdom,2000,8249
Liberia,United States of America,2000,65085
Madagascar,Austria,2000,185881
Madagascar,Belgium,2000,516236
Madagascar,Bulgaria,2000,41553
Madagascar,Croatia,2000,50869
Madagascar,Cyprus,2000,10203
Madagascar,Czechia,2000,119631
Madagascar,Denmark,2000,151130
Madagascar,Estonia,2000,15526
Madagascar,Finland,2000,157193
Madagascar,France,2000,964152
Madagascar,Germany,2000,2054737
Madagascar,Greece,2000,118005
Madagascar,Hungary,2000,116822
Madagascar,Ireland,2000,22920
Madagascar,Italy,2000,933837
Madagascar,Latvia,2000,26765
Madagascar,Lithuania,2000,31497
Madagascar,Luxembourg,2000,34307
Madagascar,Malta,2000,1330
Madagascar,Netherlands,2000,438601
Madagascar,Poland,2000,380929
Madagascar,Portugal,2000,119928
Madagascar,Romania,2000,81627
Madagascar,Slovakia,2000,42292
Madagascar,Slovenia,2000,27652
Madagascar,Spain,2000,557197
Madagascar,Sweden,2000,198746
